30201121,enemy_skill_attack_noname,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage01,ROOT,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,FIRE,PHYSICS,,,10000,
30201122,enemy_skill_attack_0a,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage01,ROOT,enemy_a_skill_sp_set,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1500,0,1,INT,0,FIRE,MAGIC,,,10000,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201211,enemy_skill_attack_noname,,enemy_skill0,ef_Btl_3D_Ems002SpDamage01,ROOT,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,FIRE,PHYSICS,,,10000,
30201212,enemy_skill_attack_0a,,enemy_skill_sp1,,,enemy_skill_sp_set,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,INT,0,FIRE,MAGIC,,,10000,
30201221,enemy_skill_attack_noname,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage01,ROOT,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,FIRE,PHYSICS,,,10000,
30201222,enemy_skill_attack_0a,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage01,ROOT,enemy_a_skill_sp_set,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1500,0,1,INT,0,FIRE,MAGIC,,,10000,
30201231,enemy_skill_recovery_0a,,enemy_b_skill_sp0,,,enemy_b_skill_sp_set,HEAL_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,MND,1000,0,0,,,,,,,,10000,
30201241,enemy_skill_buff,,enemy_c_skill_sp0,,,enemy_c_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,1,INT,MND,1000,0,0,,,,,,10000,
#超級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201311,enemy_skill_attack_noname,,enemy_skill0,ef_Btl_3D_Ems002SpDamage01,ROOT,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,FIRE,PHYSICS,,,10000,
30201312,enemy_skill_attack_0a,,enemy_skill_sp1,,,enemy_skill_sp_set,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,INT,0,FIRE,MAGIC,,,10000,
30201321,enemy_skill_attack_noname,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage01,ROOT,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,FIRE,PHYSICS,,,10000,
30201322,enemy_skill_attack_0a,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage01,ROOT,enemy_a_skill_sp_set,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1500,0,1,INT,0,FIRE,MAGIC,,,10000,
30201331,enemy_skill_recovery_0a,,enemy_b_skill_sp0,,,enemy_b_skill_sp_set,HEAL_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,MND,1000,0,0,,,,,,,,10000,
30201341,enemy_skill_buff,,enemy_c_skill_sp0,,,enemy_c_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,1,INT,MND,1000,0,0,,,,,,10000,
#超弩級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201411,enemy_skill_attack_noname,,enemy_skill0,ef_Btl_3D_Ems002SpDamage01,ROOT,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,FIRE,PHYSICS,,,10000,
30201412,enemy_skill_attack_0a,,enemy_skill_sp1,,,enemy_skill_sp_set,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,INT,0,FIRE,MAGIC,,,10000,
30201421,enemy_skill_attack_noname,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage01,ROOT,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,FIRE,PHYSICS,,,10000,
30201422,enemy_skill_attack_0a,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage01,ROOT,enemy_a_skill_sp_set,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1500,0,1,INT,0,FIRE,MAGIC,,,10000,
30201431,enemy_skill_recovery_0a,,enemy_b_skill_sp0,,,enemy_b_skill_sp_set,HEAL_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,MND,1000,0,0,,,,,,,,10000,
30201441,enemy_skill_buff,,enemy_c_skill_sp0,,,enemy_c_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,10000,
#ブラックチアリーイーター,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30301111,,,enemy_skill0,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,INT,0,DARK,MAGIC,,,,
30301112,,,enemy_skill_sp0,,,enemy_skill_sp_set,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1500,0,1,INT,0,DARK,MAGIC,,,,
30301121,,,enemy_a_skill0,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,INT,0,DARK,MAGIC,,,,
30301122,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
30301122,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,GUARD_BREAK_FIXED,SELF,,1,1,1,1,1,1,1,1,1,2,MDEF,5000,1000,0,0,,,,,,,
30301123,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
30301123,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,GUARD_BREAK_FIXED,SELF,,1,1,1,1,1,1,1,1,1,2,MDEF,30000,1000,0,0,,,,,,,
30301124,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
30301124,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,GUARD_BREAK_FIXED,SELF,,1,1,1,1,1,1,1,1,1,2,MDEF,50000,1000,0,0,,,,,,,
30301125,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
30301125,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,GUARD_BREAK_FIXED,SELF,,1,1,1,1,1,1,1,1,1,2,MDEF,70000,1000,0,0,,,,,,,
30301131,,,enemy_b_skill0,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
30301132,,,enemy_b_skill_sp0,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
30301133,,,enemy_b_skill_sp0,,,,ATK_BREAK_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
30301134,,,enemy_b_skill_sp0,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MND,1000,1000,0,0,,,,,,,
30301135,,,enemy_b_skill_sp0,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MND,1000,1000,0,0,,,,,,,
#１等級ウィンドドラゴン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401111,,,enemy_skill0,ef_Btl_3D_Emt001WindBall_02,TARGET,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,INT,0,WIND,MAGIC,,,,
30401112,,,enemy_skill_sp0,ef_Btl_3D_Emt001BlessDamage03,TARGET,enemy_skill_sp_set,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1500,0,1,INT,0,WIND,MAGIC,,,,
30401121,,,enemy_a_skill0,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,WIND,PHYSICS,,,,
30401122,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,WIND,PHYSICS,,,,
30401122,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELF,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
30401131,,,enemy_b_skill_sp0,,,enemy_b_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,3,INT,MND,1000,0,0,,,,,,,
30401132,,,enemy_b_skill_sp0,,,enemy_b_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
#恋する乙女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501111,,,enemy_skill0,ef_Btl_3D_Emt001HartBall_02,TARGET,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,INT,0,WIND,MAGIC,,,,
30501112,,,enemy_skill_sp0,ef_Btl_3D_Emt001BlessDamage23,TARGET,enemy_skill_sp_set,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1500,0,1,INT,0,WIND,MAGIC,,,,
30501121,,,enemy_a_skill0,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,WIND,PHYSICS,,,,
30501122,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,WIND,PHYSICS,,,,
30501122,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELF,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
30501131,,,enemy_b_skill_sp0,,,enemy_b_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,3,INT,MND,1000,0,0,,,,,,,
30501132,,,enemy_b_skill_sp0,,,enemy_b_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
#強襲型セイントキメラ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601111,,,enemy_skill_sp0,ef_Btl_3D_Emt002LaserSingleDamage04,ROOT,enemy_skill_sp_set,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1500,0,1,INT,0,LIGHT,MAGIC,,,,
30601112,,,enemy_skill_sp1,,,enemy_skill_sp_set,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,INT,0,LIGHT,MAGIC,,,,
30601113,,,enemy_skill0,ef_Btl_3D_Ems002SpDamage04,ROOT,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,LIGHT,PHYSICS,,,,
30601121,,,enemy_a_skill_sp0,ef_Btl_3D_Ems002SpDamage04,ROOT,enemy_a_skill_sp_set,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1500,0,1,INT,0,LIGHT,MAGIC,,,,
30601122,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage04,ROOT,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,LIGHT,PHYSICS,,,,
30601123,,,enemy_a_skill0,ef_Btl_3D_Ems002SpDamage04,ROOT,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,750,0,1,ATK,0,LIGHT,PHYSICS,,,,
30601131,,,enemy_b_skill_sp0,,,enemy_b_skill_sp_set,HEAL_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,MND,1000,0,0,,,,,,,,,
30601141,,,enemy_c_skill_sp0,,,enemy_c_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,200,0,0,,,,,,,
30601141,,,enemy_c_skill_sp0,,,enemy_c_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
#ブルーチアリーイーター,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30701111,,,enemy_skill0,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,INT,0,ICE,MAGIC,,,,
30701112,,,enemy_skill_sp0,,,enemy_skill_sp_set,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,INT,0,ICE,MAGIC,,,,
30701113,,,enemy_a_skill0,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,ICE,MAGIC,,,,
30701114,,,,,,,NONE,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
30701115,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,ATK_UP_BY_SELF_PARAM,ENEMY_ALL,,1,1,1,1,1,1,1,1,1,2,INT,MND,0,1,INT,0,ICE,MAGIC,,,,
30701115,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,GUARD_BREAK_BY_SELF_PARAM,SELF,,1,1,1,1,1,1,1,1,1,2,DEF,MND,500,0,0,,,,,,,
30701116,,,enemy_b_skill0,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1700,0,1,ATK,0,ICE,PHYSICS,,,,
30701117,,,enemy_b_skill_sp0,,,enemy_b_skill_sp_set,GUARD_BREAK_BY_SELF_PARAM,FRIEND_ALL,,1,1,1,1,1,1,1,1,1,99,DEF,MND,1000,0,0,,,,,,,
30701118,,,enemy_b_skill_sp0,,,enemy_b_skill_sp_set,GUARD_BREAK_BY_SELF_PARAM,FRIEND_ALL,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
30701119,,,,,,,NONE,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
30701120,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,ATK_UP_BY_SELF_PARAM,ENEMY_ALL,,1,1,1,1,1,1,1,1,1,2,INT,MND,0,1,INT,0,ICE,MAGIC,,,,
30701120,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,GUARD_BREAK_BY_SELF_PARAM,SELF,,1,1,1,1,1,1,1,1,1,2,DEF,MND,500,0,0,,,,,,,
30701121,,,enemy_b_skill_sp0,,,,GUARD_BREAK_BY_SELF_PARAM,FRIEND_ALL,,1,1,1,1,1,1,1,1,1,99,DEF,MND,1000,0,0,,,,,,,
30701122,,,enemy_b_skill_sp0,,,,GUARD_BREAK_BY_SELF_PARAM,FRIEND_ALL,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
#お雛様 ※3月上旬はコチラ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30801111,,,enemy_skill0,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,INT,0,ICE,MAGIC,,,,
30801112,,,enemy_skill_sp0,,,enemy_skill_sp_set,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,INT,0,ICE,MAGIC,,,,
30801113,,,enemy_a_skill0,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,ICE,MAGIC,,,,
30801114,,,,,,,NONE,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
30801115,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,ATK_UP_BY_SELF_PARAM,ENEMY_ALL,,1,1,1,1,1,1,1,1,1,2,INT,MND,0,1,INT,0,ICE,MAGIC,,,,
30801115,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,GUARD_BREAK_BY_SELF_PARAM,SELF,,1,1,1,1,1,1,1,1,1,2,DEF,MND,500,0,0,,,,,,,
30801116,,,enemy_b_skill0,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1700,0,1,ATK,0,ICE,PHYSICS,,,,
30801117,,,enemy_b_skill_sp0,,,enemy_b_skill_sp_set,GUARD_BREAK_BY_SELF_PARAM,FRIEND_ALL,,1,1,1,1,1,1,1,1,1,99,DEF,MND,1000,0,0,,,,,,,
30801118,,,enemy_b_skill_sp0,,,enemy_b_skill_sp_set,GUARD_BREAK_BY_SELF_PARAM,FRIEND_ALL,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
30801119,,,,,,,NONE,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
30801120,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,ATK_UP_BY_SELF_PARAM,ENEMY_ALL,,1,1,1,1,1,1,1,1,1,2,INT,MND,0,1,INT,0,ICE,MAGIC,,,,
30801120,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,GUARD_BREAK_BY_SELF_PARAM,SELF,,1,1,1,1,1,1,1,1,1,2,DEF,MND,500,0,0,,,,,,,
30801121,,,enemy_b_skill_sp0,,,,GUARD_BREAK_BY_SELF_PARAM,FRIEND_ALL,,1,1,1,1,1,1,1,1,1,99,DEF,MND,1000,0,0,,,,,,,
30801122,,,enemy_b_skill_sp0,,,,GUARD_BREAK_BY_SELF_PARAM,FRIEND_ALL,,1,1,1,1,1,1,1,1,1,99,MDEF,MND,1000,0,0,,,,,,,
#クーホリン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#中級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30901111,,,enemy_skill_sp0,,,enemy_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
30901111,,,enemy_skill_sp0,,,enemy_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
30901112,,,enemy_a_skill0,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,FIRE,PHYSICS,,,,
30901113,,,enemy_skill_sp_set,,,,DEBUFF_RELEASE,SELECT,,1,1,1,1,1,1,1,1,1,100,0,ATK_BREAK,,,,,,,,,,
30901113,,,enemy_skill_sp_set,,,,DEBUFF_RELEASE,SELECT,,1,1,1,1,1,1,1,1,1,100,0,GUARD_BREAK,,,,,,,,,,
30901114,,,enemy_skill0,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,500,0,1,ATK,0,FIRE,PHYSICS,,,,
30901115,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1600,0,1,INT,0,FIRE,MAGIC,,,,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30901211,,,enemy_skill_sp0,,,enemy_skill_sp_set,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,2000,1000,0,0,,,,,,,
30901212,,,enemy_skill_sp0,,,enemy_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
30901212,,,enemy_skill_sp0,,,enemy_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
30901213,,,enemy_a_skill0,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,FIRE,PHYSICS,,,,
30901214,,,enemy_skill_sp_set,,,,DEBUFF_RELEASE,SELECT,,1,1,1,1,1,1,1,1,1,100,0,ATK_BREAK,,,,,,,,,,
30901214,,,enemy_skill_sp_set,,,,DEBUFF_RELEASE,SELECT,,1,1,1,1,1,1,1,1,1,100,0,GUARD_BREAK,,,,,,,,,,
30901215,,,enemy_skill0,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,500,0,1,ATK,0,FIRE,PHYSICS,,,,
30901216,,,enemy_a_skill_sp_buff,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
30901217,,,enemy_a_skill_sp0,,,enemy_a_skill_sp_set,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1600,0,1,INT,0,FIRE,MAGIC,,,,
#超級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30901311,,,enemy_skill_sp0,,,enemy_skill_sp_set,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,5000,1000,0,0,,,,,,,
30901312,,,enemy_skill_sp0,,,enemy_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
30901312,,,enemy_skill_sp0,,,enemy_skill_sp_set,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,MND,1000,0,0,,,,,,,
30901313,,,enemy_a_skill0,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,FIRE,PHYSICS,,,,
30901314,,,enemy_a_skill0,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,750,0,1,ATK,0,FIRE,PHYSICS,,,,
30901315,,,enemy_skill_sp_set,,,,DEBUFF_RELEASE,SELECT,,1,1,1,1,1,1,1,1,1,100,0,ATK_BREAK,,,,,,,,,,
30901315,,,enemy_skill_sp_set,,,,DEBUFF_RELEASE,SELECT,,1,1,1,1,1,1,1,1,1,100,0,GUARD_BREAK,,,,,,,,,,
30901316,,,enemy_skill0,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,500,0,1,ATK,0,FIRE,PHYSICS,,,,
